[시군구별 및 성별 및 연령별 불면증 진료현황],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(단위: 원, 일, 명)",
시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수
서울,강동구,여,30~39세," 44,445,670 "," 1,619 ", 391 ," 51,427,820 "," 1,673 ", 395 ," 60,401,700 "," 1,818 ", 437 ," 73,576,580 "," 1,926 ", 390 ," 69,293,710 "," 1,832 ", 401 
서울,강동구,여,40~49세," 65,656,780 "," 2,227 ", 542 ," 71,854,560 "," 2,194 ", 524 ," 82,710,530 "," 2,568 ", 571 ," 91,892,060 "," 2,571 ", 588 ," 100,586,740 "," 2,625 ", 580 
서울,강동구,여,50~59세," 89,026,630 "," 3,217 ", 954 ," 93,555,260 "," 3,233 ", 923 ," 95,712,090 "," 3,279 ", 979 ," 101,642,210 "," 3,244 ", 932 ," 118,338,900 "," 3,312 ", 941 
서울,강동구,여,60~69세," 142,694,100 "," 4,454 "," 1,145 "," 133,068,140 "," 4,305 "," 1,153 "," 156,262,190 "," 4,971 "," 1,346 "," 166,714,300 "," 5,100 "," 1,378 "," 180,206,460 "," 4,971 "," 1,363 "
서울,강동구,여,70~79세," 88,053,310 "," 2,862 ", 695 ," 93,322,130 "," 3,037 ", 776 ," 111,895,870 "," 3,370 ", 909 ," 124,328,370 "," 3,711 ", 962 ," 136,888,060 "," 3,810 ", 998 
서울,강동구,여,80~89세," 69,221,870 "," 1,628 ", 333 ," 59,342,820 "," 1,583 ", 293 ," 46,289,360 "," 1,473 ", 355 ," 46,321,220 "," 1,558 ", 387 ," 59,779,530 "," 1,646 ", 433 
서울,강동구,여,90~99세," 6,785,690 ", 262 , 46 ," 9,790,300 ", 338 , 58 ," 6,556,210 ", 281 , 58 ," 5,843,580 ", 234 , 53 ," 14,679,650 ", 358 , 70 
서울,강동구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,강서구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,강서구,남,10~19세," 2,692,310 ", 47 , 20 ," 8,394,530 ", 114 , 32 ," 4,668,280 ", 80 , 29 ," 4,164,390 ", 69 , 29 ," 11,594,990 ", 110 , 29 
서울,강서구,남,20~29세," 28,045,610 ", 614 , 178 ," 32,568,560 ", 681 , 197 ," 52,227,640 ", 965 , 228 ," 45,257,240 ", 899 , 247 ," 73,258,140 "," 1,042 ", 273 
서울,강서구,남,30~39세," 51,547,910 "," 1,142 ", 295 ," 60,276,410 "," 1,308 ", 316 ," 61,463,870 "," 1,413 ", 332 ," 89,501,560 "," 1,696 ", 407 ," 133,724,300 "," 2,110 ", 476 
